season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,instant,dteday,hr,season_label
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.5,0.2,472.0,1221,1693,1970-01-01 00:00:00.000000086,2011-01-04,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.3,0.2,222.0,1806,2028,1970-01-01 00:00:00.000000087,2011-01-04,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.3,0.2,317.0,2108,2425,1970-01-01 00:00:00.000000088,2011-01-04,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.6,0.2,168.0,1368,1536,1970-01-01 00:00:00.000000089,2011-01-04,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,3,0.3,0.3,0.9,0.2,179.0,1506,1685,1970-01-01 00:00:00.000000090,2011-01-04,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.7,0.3,307.0,1920,2227,1970-01-01 00:00:00.000000091,2011-01-04,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.7,0.2,898.0,1354,2252,1970-01-01 00:00:00.000000092,2011-01-04,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.5,0.2,1651.0,1598,3249,1970-01-01 00:00:00.000000093,2011-01-05,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.6,0.5,0.4,0.35000000000000003,734.0,2381,3115,1970-01-01 00:00:00.000000094,2011-01-05,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.6,0.35000000000000003,167.0,1628,1795,1970-01-01 00:00:00.000000095,2011-01-05,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.5,0.3,413.0,2395,2808,1970-01-01 00:00:00.000000096,2011-01-05,1970-01-01 00:00:00.000000004,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.6,0.2,571.0,2570,3141,1970-01-01 00:00:00.000000097,2011-01-05,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.8,0.2,172.0,1299,1471,1970-01-01 00:00:00.000000098,2011-01-05,1970-01-01 00:00:00.000000006,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.9,0.1,879.0,1576,2455,1970-01-01 00:00:00.000000099,2011-01-05,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.9,0.1,1188.0,1707,2895,1970-01-01 00:00:00.000000100,2011-01-05,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.7,0.3,855.0,2493,3348,1970-01-01 00:00:00.000000101,2011-01-05,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.7,0.3,257.0,1777,2034,1970-01-01 00:00:00.000000102,2011-01-05,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.8,0.3,209.0,1953,2162,1970-01-01 00:00:00.000000103,2011-01-05,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.5,0.1,529.0,2738,3267,1970-01-01 00:00:00.000000104,2011-01-05,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.7,0.2,642.0,2484,3126,1970-01-01 00:00:00.000000105,2011-01-05,1970-01-01 00:00:00.000000013,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,3,0.4,0.4,0.9,0.3,121.0,674,795,1970-01-01 00:00:00.000000106,2011-01-05,1970-01-01 00:00:00.000000014,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.5,0.4,0.5,0.3,1558.0,2186,3744,1970-01-01 00:00:00.000000107,2011-01-05,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.5,0.2,669.0,2760,3429,1970-01-01 00:00:00.000000108,2011-01-05,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.7,0.2,409.0,2795,3204,1970-01-01 00:00:00.000000109,2011-01-05,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.6,0.2,613.0,3331,3944,1970-01-01 00:00:00.000000110,2011-01-05,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.4,0.3,745.0,3444,4189,1970-01-01 00:00:00.000000111,2011-01-05,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.7,0.2,177.0,1506,1683,1970-01-01 00:00:00.000000112,2011-01-05,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.9,0.2,1462.0,2574,4036,1970-01-01 00:00:00.000000113,2011-01-05,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.8,0.2,1710.0,2481,4191,1970-01-01 00:00:00.000000114,2011-01-05,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.8,0.2,773.0,3300,4073,1970-01-01 00:00:00.000000115,2011-01-05,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.7,0.3,678.0,3722,4400,1970-01-01 00:00:00.000000116,2011-01-06,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.8,0.3,547.0,3325,3872,1970-01-01 00:00:00.000000117,2011-01-06,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.7,0.3,569.0,3489,4058,1970-01-01 00:00:00.000000118,2011-01-06,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.5,0.2,878.0,3717,4595,1970-01-01 00:00:00.000000119,2011-01-06,1970-01-01 00:00:00.000000004,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.5,0.2,1965.0,3347,5312,1970-01-01 00:00:00.000000120,2011-01-06,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.5,0.4,0.8,0.1,1138.0,2213,3351,1970-01-01 00:00:00.000000121,2011-01-06,1970-01-01 00:00:00.000000006,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.7,0.2,847.0,3554,4401,1970-01-01 00:00:00.000000122,2011-01-06,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.7,0.3,603.0,3848,4451,1970-01-01 00:00:00.000000123,2011-01-06,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.7,0.3,255.0,2378,2633,1970-01-01 00:00:00.000000124,2011-01-06,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.4,0.4,0.3,614.0,3819,4433,1970-01-01 00:00:00.000000125,2011-01-06,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.6,0.2,894.0,3714,4608,1970-01-01 00:00:00.000000126,2011-01-06,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.5,0.2,1612.0,3102,4714,1970-01-01 00:00:00.000000127,2011-01-06,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.6,0.1,1401.0,2932,4333,1970-01-01 00:00:00.000000128,2011-01-06,1970-01-01 00:00:00.000000013,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.6,0.2,664.0,3698,4362,1970-01-01 00:00:00.000000129,2011-01-06,1970-01-01 00:00:00.000000014,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.5,0.1,694.0,4109,4803,1970-01-01 00:00:00.000000130,2011-01-06,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.6,0.1,550.0,3632,4182,1970-01-01 00:00:00.000000131,2011-01-06,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.7,0.2,695.0,4169,4864,1970-01-01 00:00:00.000000132,2011-01-06,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.9,0.2,692.0,3413,4105,1970-01-01 00:00:00.000000133,2011-01-06,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.9,0.1,902.0,2507,3409,1970-01-01 00:00:00.000000134,2011-01-06,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.6,0.5,0.9,0.2,1582.0,2971,4553,1970-01-01 00:00:00.000000135,2011-01-06,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.8,0.1,773.0,3185,3958,1970-01-01 00:00:00.000000136,2011-01-06,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.6,0.5,0.8,0.3,678.0,3445,4123,1970-01-01 00:00:00.000000137,2011-01-06,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,2,0.6,0.5,0.9,0.2,536.0,3319,3855,1970-01-01 00:00:00.000000138,2011-01-06,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.8,0.1,735.0,3840,4575,1970-01-01 00:00:00.000000139,2011-01-07,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.7,0.1,909.0,4008,4917,1970-01-01 00:00:00.000000140,2011-01-07,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.6,0.1,2258.0,3547,5805,1970-01-01 00:00:00.000000141,2011-01-07,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.7,0.1,1576.0,3084,4660,1970-01-01 00:00:00.000000142,2011-01-07,1970-01-01 00:00:00.000000004,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.8,0.2,836.0,3438,4274,1970-01-01 00:00:00.000000143,2011-01-07,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,2,0.7,0.6,0.7,0.2,659.0,3833,4492,1970-01-01 00:00:00.000000144,2011-01-07,1970-01-01 00:00:00.000000006,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.7,0.6,0.7,0.2,740.0,4238,4978,1970-01-01 00:00:00.000000145,2011-01-07,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.7,0.7,0.7,0.2,758.0,3919,4677,1970-01-01 00:00:00.000000146,2011-01-07,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.7,0.6,0.7,0.2,871.0,3808,4679,1970-01-01 00:00:00.000000147,2011-01-07,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.7,0.6,0.7,0.2,2001.0,2757,4758,1970-01-01 00:00:00.000000148,2011-01-07,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.7,0.6,0.8,0.2,2266.75,2433,4788,1970-01-01 00:00:00.000000149,2011-01-07,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.7,0.7,0.7,0.1,1549.0,2549,4098,1970-01-01 00:00:00.000000150,2011-01-07,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.8,0.7,0.6,0.1,673.0,3309,3982,1970-01-01 00:00:00.000000151,2011-01-07,1970-01-01 00:00:00.000000013,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,2,0.8,0.7,0.7,0.2,513.0,3461,3974,1970-01-01 00:00:00.000000152,2011-01-07,1970-01-01 00:00:00.000000014,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.7,0.6,0.3,0.3,736.0,4232,4968,1970-01-01 00:00:00.000000153,2011-01-07,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.4,0.3,898.0,4414,5312,1970-01-01 00:00:00.000000154,2011-01-07,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.6,0.6,0.5,0.1,1869.0,3473,5342,1970-01-01 00:00:00.000000155,2011-01-07,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,2,0.6,0.6,0.7,0.1,1685.0,3221,4906,1970-01-01 00:00:00.000000156,2011-01-07,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.7,0.6,0.6,0.1,673.0,3875,4548,1970-01-01 00:00:00.000000157,2011-01-07,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.7,0.7,0.6,0.2,763.0,4070,4833,1970-01-01 00:00:00.000000158,2011-01-07,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.8,0.7,0.6,0.1,676.0,3725,4401,1970-01-01 00:00:00.000000159,2011-01-07,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,2,0.8,0.8,0.6,0.1,563.0,3352,3915,1970-01-01 00:00:00.000000160,2011-01-07,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1,0.8,0.7,0.6,0.1,815.0,3771,4586,1970-01-01 00:00:00.000000161,2011-01-07,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.7,0.7,0.7,0.2,1729.0,3237,4966,1970-01-01 00:00:00.000000162,2011-01-08,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.7,0.6,0.7,0.2,1467.0,2993,4460,1970-01-01 00:00:00.000000163,2011-01-08,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.5,0.3,863.0,4157,5020,1970-01-01 00:00:00.000000164,2011-01-08,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.5,0.3,727.0,4164,4891,1970-01-01 00:00:00.000000165,2011-01-08,1970-01-01 00:00:00.000000003,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.5,0.2,769.0,4411,5180,1970-01-01 00:00:00.000000166,2011-01-08,1970-01-01 00:00:00.000000004,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.6,0.6,0.7,0.2,545.0,3222,3767,1970-01-01 00:00:00.000000167,2011-01-08,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.7,0.1,863.0,3981,4844,1970-01-01 00:00:00.000000168,2011-01-08,1970-01-01 00:00:00.000000006,
